2026-02-04 11:23:06 | memory | INFO | Memory database initialized at /Users/emrekoca/.config/cdacs-bot/memory.db
2026-02-06 00:32:52 | telegram.ext.Application | INFO | Application started
2026-02-06 00:32:52 | clean_main_app | INFO | Telegram botu başarıyla başlatıldı ve polling yapıyor
2026-02-06 00:32:59 | agent | INFO | İşleniyor: selam...
2026-02-06 00:32:59 | agent_loop | INFO | Processing input: selam
2026-02-06 00:32:59 | memory | ERROR | Error storing conversation: NOT NULL constraint failed: conversations.user_id
2026-02-06 00:33:20 | main | INFO | Masaüstü UI modu başlatılıyor...
2026-02-06 00:33:21 | memory | INFO | Memory database initialized at /Users/emrekoca/.config/cdacs-bot/memory.db
2026-02-06 00:33:21 | agent | INFO | Agent başlatılıyor...
2026-02-06 00:33:21 | llm | INFO | Model llama3.1:8b hazır
2026-02-06 00:33:21 | agent | INFO | LLM hazır
2026-02-06 00:33:21 | agent | INFO | Reasoning engine hazır
2026-02-06 00:33:21 | agent | INFO | Autonomous planner hazır
2026-02-06 00:33:21 | agent | INFO | Plan executor hazır
2026-02-06 00:33:21 | security.audit | INFO | Audit database initialized at /Users/emrekoca/.config/cdacs-bot/audit.db
2026-02-06 00:33:21 | session_manager | INFO | Session manager initialized: /Users/emrekoca/.wiqo/sessions
2026-02-06 00:33:21 | agent | INFO | Agent loop hazır
2026-02-06 00:33:21 | tool_health | INFO | Initializing tool health checks...
2026-02-06 00:33:21 | tool_health | WARNING | CLI tool 'wifi': not found
2026-02-06 00:33:21 | tool_health | INFO | Tool health check initialization complete
2026-02-06 00:33:21 | agent | INFO | Tool health check: 0/0 healthy
2026-02-06 00:33:21 | agent | INFO | Session manager initialized and stale sessions cleaned
2026-02-06 00:33:21 | semantic_memory | WARNING | sentence-transformers not installed, using simple keyword matching
2026-02-06 00:33:21 | agent | INFO | Semantic memory initialized
2026-02-06 00:33:21 | knowledge_base | WARNING | Knowledge base embedder not available: No module named 'sentence_transformers'
2026-02-06 00:33:21 | agent | INFO | Knowledge base initialized
2026-02-06 00:33:21 | agent | INFO | Smart cache initialized
2026-02-06 00:33:21 | agent | INFO | Request router initialized
2026-02-06 00:33:21 | connection_pool | INFO | HTTP connection pool initialized (20 max connections)
2026-02-06 00:33:21 | agent | INFO | Connection pools initialized
2026-02-06 00:33:21 | agent | INFO | ✅ Agent hazır - Autonomous mode active
2026-02-06 00:33:21 | telegram | INFO | Extended commands registered (code, email, parallel, etc.)
2026-02-06 00:33:21 | telegram | INFO | Handler'lar kaydedildi ve approval callback ayarlandi
2026-02-06 00:33:22 | telegram.ext.Application | INFO | Application started
2026-02-06 00:33:22 | clean_main_app | INFO | Telegram botu başarıyla başlatıldı ve polling yapıyor
2026-02-06 00:36:03 | agent | INFO | İşleniyor: selam...
2026-02-06 00:36:03 | agent_loop | INFO | Processing input: selam
2026-02-06 00:36:08 | agent | INFO | İşleniyor: naber...
2026-02-06 00:36:08 | agent_loop | INFO | Processing input: naber
2026-02-06 00:36:11 | agent | INFO | İşleniyor: ko...
2026-02-06 00:36:11 | agent_loop | INFO | Processing input: ko
2026-02-06 00:36:45 | agent_loop | INFO | LLM plan raw: Ko görevi için optimize edilmiş bir plan oluşturacağım. Planı aşağıdaki gibi oluşturdum:

1. **Adım 1:** Spotlight aramasını kullanarak ilgili PDF dosyalarını bulmaya çalışın.
	* Araç: `spotlight_search`
	* Parametreler:
		+ `query`: "PDF"
		+ `directory`: "/Users/Kullanıcı/Downloads" (Kullanıcının 
2026-02-06 00:36:45 | agent_loop | INFO | Executing step step_1: İlgili PDF dosyalarını bul (attempt 1/3)
2026-02-06 00:36:45 | task_executor | INFO | Executing spotlight_search with params: {'query': 'PDF', 'directory': '/Users/Kullanıcı/Downloads'}
2026-02-06 00:36:45 | macos.spotlight | INFO | Spotlight search: mdfind -name PDF
2026-02-06 00:36:46 | macos.spotlight | INFO | Found 10 results for 'PDF'
2026-02-06 00:36:46 | task_executor | INFO | Task spotlight_search completed in 0.36s
2026-02-06 00:36:46 | agent_loop | INFO | Executing step step_2: Bulunan PDF dosyalarını listele (attempt 1/3)
2026-02-06 00:36:46 | task_executor | INFO | Executing list_files with params: {'pattern': '*.pdf', 'directory': '[bulunan_yol]'}
2026-02-06 00:36:46 | task_executor | ERROR | Task list_files execution error: list_files() got an unexpected keyword argument 'pattern'
2026-02-06 00:36:56 | agent_loop | WARNING | _handle_step_failure LLM call timed out or failed: 
2026-02-06 00:36:56 | agent_loop | INFO | Step step_2 failed and no retry suggested, moving to next step
2026-02-06 00:36:56 | agent_loop | INFO | Executing step step_3: Bulunan belgeyi özetle (attempt 1/3)
2026-02-06 00:36:56 | smart_paths | WARNING | Path not found: [bulunan_yol], suggestions: []
2026-02-06 00:36:56 | task_executor | INFO | Executing summarize_document with params: {'path': '/Users/emrekoca/Desktop/[bulunan_yol]'}
2026-02-06 00:36:56 | task_executor | INFO | Task summarize_document completed in 0.00s
2026-02-06 00:36:56 | agent_loop | INFO | Fallback suggestion: trying read_file instead of summarize_document
2026-02-06 00:36:56 | agent_loop | INFO | Retrying step step_3 (retry 1/2)
2026-02-06 00:36:56 | agent_loop | INFO | Executing step step_3: Bulunan belgeyi özetle (attempt 2/3)
2026-02-06 00:36:57 | smart_paths | WARNING | Path not found: /Users/emrekoca/Desktop/[bulunan_yol], suggestions: []
2026-02-06 00:36:57 | task_executor | INFO | Executing read_file with params: {'path': '/Users/emrekoca/Desktop/[bulunan_yol]'}
2026-02-06 00:36:57 | task_executor | INFO | Task read_file completed in 0.00s
2026-02-06 00:37:07 | agent_loop | WARNING | _handle_step_failure LLM call timed out or failed: 
2026-02-06 00:37:07 | agent_loop | INFO | Step step_3 failed and no retry suggested, moving to next step
2026-02-06 00:37:11 | agent | ERROR | Process timeout: ko
2026-02-06 00:37:11 | error_handler | ERROR | Error [timeout] in None: İşlem 60 saniye zaman aşımına uğradı
2026-02-06 00:37:31 | agent | INFO | İşleniyor: ss al...
2026-02-06 00:37:31 | agent_loop | INFO | Processing input: ss al
2026-02-06 00:37:31 | agent_loop | INFO | Fast path triggered
2026-02-06 00:37:31 | agent_loop | INFO | Executing step fast_step_1: Hızlı Geçiş: ss al (attempt 1/3)
2026-02-06 00:37:31 | task_executor | INFO | Executing take_screenshot with params: {}
2026-02-06 00:37:32 | task_executor | INFO | Task take_screenshot completed in 0.31s
2026-02-06 00:37:37 | agent | INFO | İşleniyor: ss al bana gönder...
2026-02-06 00:37:37 | agent_loop | INFO | Processing input: ss al bana gönder
2026-02-06 00:37:37 | agent_loop | INFO | Executing step step_1: ss al bana gönder (attempt 1/3)
2026-02-06 00:37:37 | task_executor | INFO | Executing take_screenshot with params: {}
2026-02-06 00:37:38 | task_executor | INFO | Task take_screenshot completed in 0.24s
2026-02-06 00:38:38 | agent | INFO | İşleniyor: bilgisayarı kapat...
2026-02-06 00:38:38 | agent_loop | INFO | Processing input: bilgisayarı kapat
2026-02-06 00:39:00 | agent_loop | INFO | LLM plan raw: Görev planlayıcısı olarak, kullanıcının isteğini optimize edilmiş bir plana dönüştürmek için aşağıdaki adımları takip edeceğim:

1. **Karmaşık görevi mantıklı adımlara böl**: "Bilgisayarı kapat" ifadesini, daha spesifik ve yönetilebilir adımlara ayıracağım.
2. **Spotlight araması kullanarak bilinmey
2026-02-06 00:39:00 | agent_loop | WARNING | LLM önerdi bilinmeyen tool: shutdown_computer
2026-02-06 00:39:00 | agent_loop | INFO | Executing step step_1: Bilgisayarın kapalı olduğu zamanlar veya durumları aray (attempt 1/3)
2026-02-06 00:39:00 | task_executor | INFO | Executing spotlight_search with params: {'query': 'bilgisayar kapalı'}
2026-02-06 00:39:00 | macos.spotlight | INFO | Spotlight search: mdfind -name bilgisayar kapalı
2026-02-06 00:39:00 | macos.spotlight | INFO | Found 0 results for 'bilgisayar kapalı'
2026-02-06 00:39:00 | task_executor | INFO | Task spotlight_search completed in 0.09s
2026-02-06 00:39:00 | agent_loop | INFO | Executing step step_2: Son yapılan işleme veya indirme klasörüne bak (attempt 1/3)
2026-02-06 00:39:00 | task_executor | INFO | Executing search_files with params: {'pattern': '*.shut*.*', 'directory': '/Users/[kullanıcı_adı]/Downloads'}
2026-02-06 00:39:00 | task_executor | INFO | Task search_files completed in 0.00s
2026-02-06 00:39:10 | agent_loop | WARNING | _handle_step_failure LLM call timed out or failed: 
2026-02-06 00:39:10 | agent_loop | INFO | Step step_2 failed and no retry suggested, moving to next step
2026-02-06 00:39:33 | agent | INFO | İşleniyor: kapat...
2026-02-06 00:39:33 | agent_loop | INFO | Processing input: kapat
2026-02-06 00:39:33 | llm | ERROR | Custom prompt LLM error: Event loop is closed
2026-02-06 00:39:33 | agent_loop | INFO | LLM plan raw: 
2026-02-06 00:39:33 | agent_loop | WARNING | LLM plan boş döndü
2026-02-06 00:39:33 | agent_loop | ERROR | Plan creation failed for goal: kapat
2026-02-06 00:39:33 | error_handler | ERROR | Error [unknown] in planner: Plan oluşturulamadı
2026-02-06 00:39:37 | agent | INFO | İşleniyor: /start...
2026-02-06 00:39:37 | agent_loop | INFO | Processing input: /start
2026-02-06 00:39:48 | agent | INFO | İşleniyor: /cancel...
2026-02-06 00:39:48 | agent_loop | INFO | Processing input: /cancel
2026-02-06 00:40:00 | agent_loop | INFO | LLM plan raw: Uzun bir görev planı oluşturacağım. İşte plan:

**Görev:** "/start"

**Plan:**

1. **Adım 1: İlgili PDF dosyalarını bul**
	* Araç: `search_files`
	* Parametreler:
		+ `pattern`: `*.pdf` (PDF dosyaları için arama kalıbı)
		+ `directory`: `Desktop` (Arama klasörü olarak masaüstü seçildi)
	* Açıklama: 
2026-02-06 00:40:00 | agent_loop | ERROR | LLM plan JSON parse hatası: Expecting value: line 1 column 2 (char 1)
2026-02-06 00:40:00 | agent_loop | WARNING | LLM plan boş döndü
2026-02-06 00:40:00 | agent_loop | ERROR | Plan creation failed for goal: /start
2026-02-06 00:40:00 | error_handler | ERROR | Error [unknown] in planner: Plan oluşturulamadı
2026-02-06 00:40:18 | llm | ERROR | Custom prompt LLM error: Event loop is closed
2026-02-06 00:40:18 | agent_loop | INFO | LLM plan raw: 
2026-02-06 00:40:18 | agent_loop | WARNING | LLM plan boş döndü
2026-02-06 00:40:18 | agent_loop | ERROR | Plan creation failed for goal: /cancel
2026-02-06 00:40:18 | error_handler | ERROR | Error [unknown] in planner: Plan oluşturulamadı
2026-02-06 00:40:41 | agent | INFO | İşleniyor: /status...
2026-02-06 00:40:41 | agent_loop | INFO | Processing input: /status
2026-02-06 00:40:41 | llm | ERROR | Custom prompt LLM error: Event loop is closed
2026-02-06 00:40:41 | agent_loop | INFO | LLM plan raw: 
2026-02-06 00:40:41 | agent_loop | WARNING | LLM plan boş döndü
2026-02-06 00:40:41 | agent_loop | ERROR | Plan creation failed for goal: /status
2026-02-06 00:40:41 | error_handler | ERROR | Error [unknown] in planner: Plan oluşturulamadı
2026-02-06 00:40:48 | agent | INFO | İşleniyor: wiqo yu aç...
2026-02-06 00:40:48 | agent_loop | INFO | Processing input: wiqo yu aç
2026-02-06 00:43:18 | main | INFO | Masaüstü UI modu başlatılıyor...
2026-02-06 00:43:19 | memory | INFO | Memory database initialized at /Users/emrekoca/.config/cdacs-bot/memory.db
2026-02-06 00:43:19 | agent | INFO | Agent başlatılıyor...
2026-02-06 00:43:19 | llm | INFO | Model llama3.1:8b hazır
2026-02-06 00:43:19 | agent | INFO | LLM hazır
2026-02-06 00:43:19 | agent | INFO | Reasoning engine hazır
2026-02-06 00:43:19 | agent | INFO | Autonomous planner hazır
2026-02-06 00:43:19 | agent | INFO | Plan executor hazır
2026-02-06 00:43:19 | security.audit | INFO | Audit database initialized at /Users/emrekoca/.config/cdacs-bot/audit.db
2026-02-06 00:43:19 | session_manager | INFO | Session manager initialized: /Users/emrekoca/.wiqo/sessions
2026-02-06 00:43:19 | agent | INFO | Agent loop hazır
2026-02-06 00:43:19 | tool_health | INFO | Initializing tool health checks...
2026-02-06 00:43:19 | tool_health | WARNING | CLI tool 'wifi': not found
2026-02-06 00:43:19 | tool_health | INFO | Tool health check initialization complete
2026-02-06 00:43:19 | agent | INFO | Tool health check: 0/0 healthy
2026-02-06 00:43:19 | agent | INFO | Session manager initialized and stale sessions cleaned
2026-02-06 00:43:19 | semantic_memory | WARNING | sentence-transformers not installed, using simple keyword matching
2026-02-06 00:43:19 | agent | INFO | Semantic memory initialized
2026-02-06 00:43:19 | knowledge_base | WARNING | Knowledge base embedder not available: No module named 'sentence_transformers'
2026-02-06 00:43:19 | agent | INFO | Knowledge base initialized
2026-02-06 00:43:19 | agent | INFO | Smart cache initialized
2026-02-06 00:43:19 | agent | INFO | Request router initialized
2026-02-06 00:43:19 | connection_pool | INFO | HTTP connection pool initialized (20 max connections)
2026-02-06 00:43:19 | agent | INFO | Connection pools initialized
2026-02-06 00:43:19 | agent | INFO | ✅ Agent hazır - Autonomous mode active
2026-02-06 00:43:20 | telegram | INFO | Extended commands registered (code, email, parallel, etc.)
2026-02-06 00:43:20 | telegram | INFO | Handler'lar kaydedildi ve approval callback ayarlandi
2026-02-06 00:43:20 | telegram.ext.Application | INFO | Application started
2026-02-06 00:43:20 | clean_main_app | INFO | Telegram botu başarıyla başlatıldı ve polling yapıyor
2026-02-06 02:16:43 | main | INFO | Masaüstü UI modu başlatılıyor...
2026-02-06 02:16:44 | main | ERROR | UI başlatma hatası: cannot import name 'QEasingCurve' from 'PyQt6.QtGui' (/Users/emrekoca/Desktop/bot/venv/lib/python3.14/site-packages/PyQt6/QtGui.abi3.so)
2026-02-06 02:27:40 | main | INFO | Masaüstü UI modu başlatılıyor...
2026-02-06 02:27:40 | main | ERROR | UI başlatma hatası: cannot import name 'PulseLabel' from 'ui.components' (/Users/emrekoca/Desktop/bot/ui/components.py)
2026-02-06 02:28:28 | main | INFO | Masaüstü UI modu başlatılıyor...
2026-02-06 02:28:28 | main | ERROR | UI başlatma hatası: cannot import name 'OllamaInstaller' from 'ui.setup_wizard' (/Users/emrekoca/Desktop/bot/ui/setup_wizard.py)
2026-02-06 02:28:58 | main | INFO | Masaüstü UI modu başlatılıyor...
2026-02-06 02:28:58 | main | ERROR | UI başlatma hatası: cannot import name 'QEasingCurve' from 'PyQt6.QtGui' (/Users/emrekoca/Desktop/bot/venv/lib/python3.14/site-packages/PyQt6/QtGui.abi3.so)
2026-02-06 02:29:43 | main | INFO | Masaüstü UI modu başlatılıyor...
2026-02-06 02:29:43 | main | ERROR | UI başlatma hatası: cannot import name 'QFileSystemModel' from 'PyQt6.QtWidgets' (/Users/emrekoca/Desktop/bot/venv/lib/python3.14/site-packages/PyQt6/QtWidgets.abi3.so)
2026-02-06 02:30:19 | main | INFO | Masaüstü UI modu başlatılıyor...
2026-02-06 02:30:19 | main | ERROR | UI başlatma hatası: name 'QProgressBar' is not defined
2026-02-06 02:30:35 | main | INFO | Masaüstü UI modu başlatılıyor...
2026-02-06 02:30:35 | main | ERROR | UI başlatma hatası: name 'AnimatedButton' is not defined
2026-02-06 02:30:54 | main | INFO | Masaüstü UI modu başlatılıyor...
2026-02-06 02:30:55 | main | ERROR | UI başlatma hatası: name 'QListWidget' is not defined
2026-02-06 02:31:18 | main | INFO | Masaüstü UI modu başlatılıyor...
2026-02-06 02:31:18 | main | ERROR | UI başlatma hatası: 'CleanResearchPanel' object has no attribute '_start_btn'
2026-02-06 02:31:40 | main | INFO | Masaüstü UI modu başlatılıyor...
2026-02-06 02:31:41 | main | ERROR | UI başlatma hatası: AnimatedButton.__init__() got an unexpected keyword argument 'primary'
2026-02-06 02:32:19 | main | INFO | Masaüstü UI modu başlatılıyor...
2026-02-06 02:32:19 | main | ERROR | UI başlatma hatası: name 'QTextEdit' is not defined
2026-02-06 02:32:34 | main | INFO | Masaüstü UI modu başlatılıyor...
2026-02-06 02:32:34 | main | ERROR | UI başlatma hatası: 'CleanMainWindow' object has no attribute '_bot_worker'
2026-02-06 02:33:17 | main | INFO | Masaüstü UI modu başlatılıyor...
